김영명 교수님 중국영화,초반에 안내사항 말씀해주실때 뭐 말하셨나요??,0,"['헉 감사합니다ㅜㅠㅠ 다른 전달사항은 없었죠??', '감사합니다ㅠㅠ!!']"
고진아 교수님 기초중국어,중간고사 언제 어떻게 보시는지 아는 분 계신가요...?,0,[]
중국고대사와 문화,"주로 몇학년이 듣는 전공이야?? 1학년도 듣지?
그리고 중간에 틀어주시는 영상... 자막 없어서 하나도 이해 못하는데 괜찮겠지?ㅠㅜ",0,"['애초에 1학년 수업인데??', '아하 나 다른 과인데 듣는 거여서ㅎㅎ', '오 다른 과들도 들을 수 있구나 난 중언문이 내 전공이라 전공만 들을 수 있는줄 알았어! 고대사와 문화 임원빈 교수님꺼 1학년 수업이야!', '교수님이 계속.. ""이런 건 알고 있겠지만""이라고 하셔서... 나는 정말 아무것도 모르거든ㅋㅋㅌㅋㅋㅋ 그래서 뭐 1학년 수업이 아닌가 싶었어...', '오 넌 성실한 친구구나 나는 수업 맨날 켜놓기만 하고 들어본 적이 없어서 몰랐어...ㅎㅎ', '나 오늘 2주차 수업 들었엉..^^', '난 오티조차 듣지 않았어 걱정마ㅎㅎ', '그냥 진짜 틀어주시는 영상이라 이해 못해도 돼요~~~! 시험에 안나와여', '감사합니다 ㅠㅜㅠ 혹시 어느정도로 공부를 해야할까요..?!? 전공 수업이다보니 학점 따기가 빡셀 거 같아서 걱정이에요ㅠㅠ', '저희 전공에서 임원빈 교수님은 빛원빈 교수님으로 불리는 걸요 ... 싸강 기준 지금까지 성적 널널하게 주셨고 시험도 사실상 오픈북이라 키워드만 잘 보시면 될 거에용']"
(장문)본인이 처음 중국에 반감을 갖게된 ssul.,"요새 중국이 한복, 민요, 김치 등등 자기네들 거라고 주장하는 뉴스들 보면 문득 본인 중국여행때 있었던 썰이 생각나

중3때 심천이라는 중국 남부 도시로 가족여행을 간적이 있어 일정 중에 중국 소수 민족들의 전통 공연이 있어서 공연을 봤는데

첨엔 진짜 한족 말고도 여러 소수민족들이 많다는걸 느꼈지 근데....저 사진처럼 한복을 입고 조선족이라고 소개하면서 풍물 놀이를 보여줬어

그걸 보고 첨엔 정말 머리가 띵하더라 물론 중국의 소수민족 중에 조선족이 있다는건 알고 있었지만...
학교 역사시간에 배우던 동북공정이 생각나면서

어쩌면 중국이 조선족을 내세우고 우리나라가 중국의 소수민족중 하나라고 말할거같아서 되게 놀랐고 소름끼쳤어

근데 아리랑 부르고 전통민요를 부르는 공연을 보면서 아무생각 없이 좋아하고 웃고 떼창하는 단체여행하러온 한국 관광객들 보면서 살짝 화가나더라... 우리 문화가 뺏길 수도 있을거같은데..

하여튼 이 사건 이후로 중국에 대해 반감을 가진거같어",6,"['동북공정 순조롭다잖음 개빡침 진짜', '그치 그땐 학교에서만 배웠던 동북공정이 실제로 일어나고 있을줄은 몰랐지', '난 동남아 혐오하게된 계기가있는데 옛날에 펜팔사이트에서 외국친구랑 언어교환할라했는데 동남아애들이 한국연예인들 지 얼굴로 박아놓고 다니더라고 ㅋㅋ 그때부터 동남아애들 극혐함;; 동북아시아랑 생긴것도 다른것들이 왜 한국연예인들 지얼굴이라하는지 ㅋㅋ', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋ왜 귀엽지 근데', '몇명한테는 왜 한국연예인을 니사진으로 해놈? 너네나라 그리고 생긴거다르잖아 하니까 계삭하고 다튐;;; 동남아애들도 조심해라 이상한 열등감같은거있고 한중일에 심각하게 관심많고 동북아시아쪽이랑 굉장히 자신들을 동일시하고싶어함; 또 증오하기도해서 유튭같은데서 영어로 한국 잘알면서 까고이런애들 죄다 동남아임ㅋㅋ', '와 도를 넘긴했네..', '야 대박 ㅋㅋㅋ 나도 중국으로 가족여행 가서 무슨중국 전통공연봤는데 아리랑이랑 부채춤이랑 풍물놀이나와서 개당황함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그게 관광코스였음.....', '여행사에서 다 비슷비슷한곳 가는구나ㅋㅋㅋㅋ', 'ㅇㅇ 난 하나투어인가 ㅋㅋㅋ 그랬어']"
"각 나라별로 ""짜잔~""에 해당하는 감탄사가 있나요?","한국어 ""짜잔~"" ""짠""
영어로는 ""Ta-da""
중국어는 ""当达拉当(당다라당~)"" ""哒铛(다당)""정도로 알고 있는데 다른 나라 언어도 있나욥

(반드시 그렇게 쓰는 고정적 표현은 아니지만 한국어는 짜잔 짠 짜라란 처럼 ""짜""의 활용이고 중국어는 ""따""의 활용인 것처럼 기반이 되는 한 글자씩은 있는것 같은데 언어 별로 어떤 말을 쓰는지 궁금해요.....친구랑 얘기하다가 궁금해졌는데 검색해도 잘 안 나와서ㅠ)",0,"['쟈쟌인가요? 일본어는 비슷하네요ㅋㅋㅋㅋ', '프랑스어는 딱히 없고 voilà 로 퉁치는듯', '짜잔~ 내가 돌아왔다~', '영어권에서도 Voila 많이 씀', '일본어 그냥 쨘도 쓰지 않나']"
언어과 총장 나오면 안되는 이유(feat.박철),"박철 총장 임기 시절인 2007년 중국어과 일본어과 묶어서 동북아대학 만들려고 함
일본어과 중국어과만 단과대로 올라가자 그동안 꾸준히 경영대 승격 신청했던 경영학과에서 반발
-> 학제개편 유보
“그럼 경영대 단과대 독립시켜주는 조건으로 일본어과 중국어과는 둘 다 별개 단과대로 승격한다. ㅇㅋ?”

-> 결국 2009년 중국어과 일본어과 둘다 중대 일대로 독립하고 경영학부도 글로벌경영대로 독립.

외대에서 대형어문 교수들 기득권 뽑으려면 비언어과에서 나와야 한다...",5,['나도 어문과지만 경영대 수업 확충해주고 투자 했으면 경쟁대에 밀리는 인식 없었을 듯 ㅋㅋㅋ']
현대중국 국제관계 정유선 교수님 링크좀요,제발.. 이클 왜이래,0,['헐 교수님 시험 공지 하셨는데']
기초중국어 백지훈 교수님,혹시 기중 백지훈 교수님 이번주 녹음과제 알려주실수있나요?? ㅠㅠ,0,[]
박흥수 교수님 중국어 문법작문 시험,한자 못읽으면 아예 못푸나요..? 1학년 수업인데??,0,[]
베이징 얼화 심하면,그것도 중국어 잘하는 거라고 볼 수 없나요? 어찌됐든 사투리니까? 갑자기 궁금해서요,0,"['부산사람은 한국어 못한다', '약간 중요한 자리나 시험 같은 곳에서요!']"
중국대중문화,교재 사야되나요??,0,[]
중국어대와/베트남어과는 과 깃발로 중국.베트남 국기 사용하나요?,"서양어대는 행사할 때 국기를 과기로 쓰던데 중국/베트남도 그러나 해서요!

이외에 다른 과도 궁금함다.(영어대는 국기 안 쓴다고 알고 있어요!)



TMI : 80년대 냉전시절 외대 올림픽 당시에 노어과는 낫과 망치 새겨진 소련 국기를 쓸 수 없어
곰(1980년 모스크바 하계 올림픽 마스코트 미샤)이 새겨진 깃발을 사용했음.

그때 베트남어과는 남베트남 국기 쓰고 중국어대는 중화민국 국기🇹🇼 썼으려나...?",0,"['일대는 쓸수가 없어요 일장기라....', '욱일기도 아니고 일장기면 ㄱㅊ지 않나요?', '쩝...새터 중앙판 가면 커다란 과 깃발 들고 휘두르는데 내가 일장기 손에 들고 펄럭인다고 생각하면 기분 별로긴 하다.ㅜㅡㅜ', '일장기 옛날에 흔들었다가 진짜 돌 날라왔닥 함', 'ㄷㄷ누가 돌 던졌대요? 이문동 주민이셨나', '안쓰던거 같은데 과잠에도 일대랑 중대는 국기 없어요', '중대도 오성홍기 쓸 일이 없군요...']"
"근데 독일어, 스페인어는 인원 감축 좀 해라 진심","각 86명? 장난하는건가?

솔직히 중국어 일본어도 많은데
중국어 57 일본어 49인데(언어문화전공 기준)
독일어 86 스페인어 86 ㅋㅋㅋㅋ

걍 프랑스 독일 스페인 전부 60명으로 줄여라.",2,"['영어대는 반으로 뚝 잘라서 100명해라', '영어대는 과가 3개자나', '스페인어는 60 적당한데 독일어는 40이어도 됨ㅋㅋ', '백수 양성대학이야', '내말이... 아니 외대어문계열이라고 다른 대학 어문계열과 다르게 다른 진로루트를 제시하는 것도 아니고 제일 변화가 느림. 그나마 엘트나 중언문이 이것저것 시도하는 데 다른 어문계열은 걍 좀비같음', '다 어디 외국어센터같은데다 넣어버리고 싶다... 언어가 아니라 외교 통상 상경 쪽이 더 커져야 하는데 .. 진짜 학생들 대상으로 사기치는 것도 아니고 왜 답도 없는 전공 몇십명씩 뽑아놓고 막상 와사 후회하게 하는거냐', '외대 서울캠 어문계열의 딜레마임 변화를 주려 해도 글캠 중복학과 때문에 범위확장을 잘 못하는듯']"
중국어암기,외우는 법 알려주세요 외워도 바로 까먹어,0,"['多听多说多写', '这个方法是学习汉语的方面最合适的', 'ㅋㅋㅋ교육과야? 나랑 똑같은거 배웠네']"
중국어 학원 추천,종로 근처에 오프라인으로 수업 가능한 중국어 학원 추천해주세요! HSK 3급 바라보고 있어요,0,"['종로 파고다', '오오 추천 고마워!', '근데 3급이면 걍 인강으로 듣지', '이유는 인강으로도 충분히 따라갈 수 있어서..?', '인강이면 내가 미루다 안들을것같아서...']"
ㅅㅂ 방역수칙 위반해도 신고 잘 안되네,"바쁜 현대인을 위한 3줄 요약
1. 외대 닭갈비 건물 2층 중국인 5인 이상 모여있는거 봄
2. 신고하기 까다로움(바로바로 해야된대)
3. 학우 분들이 관심을 가지고 단속에 도움이 되었으면 좋겠음

요즘 카페도 10시까지 밖에 안해서 친구 집에서 과제하다가 새벽에 집에 가거든?
그리고 우리집이 미스사이공 좀 지나서인데 언제부턴가 어디서 웃음소리가 ㅈㄴ 크게 나는거야
처음엔 그런가보다하고 지나갔어
그런데 어제도 집에 가는데 개시끄러운거야
그래서 주위를 둘러보는데 외대닭갈비? 그 건물 2층에서 중국말이 들리길래 찬찬히 들어봤는데 목소리가 최소 5명인거야.
그래서 112에 신고를 했다? 그 시간이 2시 반쯤이었어.
그런데 자기네들은 방역수칙위반은 단속 대상이 아니라면서 해당 구청 당직실에 통보를 하래;;
그리고 새벽 4시쯤 편의점을 다녀왔어.
여전히 중국말이 들려왔고 이번엔 다산콜센터 120에 전화를 했어. 내가 신고한 내역을 알려줬지.
기록이 남아있드라
구청 당직실 직원이 경찰한테 통보받고 3시 5분에 구청 직원이 출동했고 해당 건물이 소등한걸로 확인되어서 바로 철수했다는거임.
내가 4시에 편의점 갔을땐 분명히 불 켜져있었어.
슬슬 개빡치는거야. 그래서 120상담사한테 물어봤어. 이거 어떻게 잡아야하냐고. 그래서 5인 이상이 모여있는걸 현장에서 잡아야한다고 하더라고.
내가 지나갈때마다 확인하고 신고를 못하니깐 우리 학우분들도 관심을 가지고 신고를 했으면 좋겠어서 긴 글 올려봤어

추가로 뇌피셜아니냐라는 괜히 헛짚는거 아니냐라는 댓글 올라올까봐 적는데. 예전에 새벽 4시에 그 건물에서 중국인 8~9명 나오는거 내 눈으로 똑똑히 봤음",5,[]
북경외대 출신의 중국어,"중국어대 친구들아 이정도 발음이면 얼마나 잘하는거야??

https://youtu.be/MJPiSEdPRII",0,[]
도쿄외대랑 북경외대는,진짜 문과만 있는데도 별 하락없이 명문대 유지중인데 그냥 국립과 사립의 차이 인건가 문과가 점점 하락세인건 중국이랑 일본도 마찬가질텐데,0,"['중국 일본이랑은 사이즈가 다른데', '그 자료는 신빙성 없음. 영어권인지, 중국유학생많은지, 이공계있는지가 순위에 엄청난 영향줌', '우리 아직 명문대인디..', '우리나라도 인구나 땅덩이 사이즈 중국 같았으면 외대 안망해', '일본에서 도쿄외대 명문대라 하기 어려움', '무슨 소리...', '일본살다왔는데 일본애들은 동경외대 인지도 낮다던데 마이너층이 강한 느낌', '대학 잘 아는 사람들 사이에서는 우리보다 훨씬 명문...', '우리 국립대 아니자너']"
중국 말소리 구조,이번주 과제 없는 거 맞죠 ??,0,[]
한교 영교는 안없애는 이유 = 입결,"한국외대 측은 ‘학과별 정원이 20명 미만이라 학과 유지엔 너무 적은 수’라며 ‘사범대학 내부에서 각 학과의 입학정원을 줄여 중국어교육학과의 정원 20명을 맞추면 각 학과 존속을 약속하겠다.’고 밝혔다. 이에 사범대학 학생들과 교수진이 자체 회의를 거쳐 프랑스어교육학과, 독일어 교육학과, 영어교육학과 한국어교육학과에서 각각 5명의 인원 감축안을 도출해 학교 측에 각 학과 유지를 요구했다

하지만 한국외대 측에서는 높은 입시 결과를 자랑하는 한국어교육학과와 영어교육학과의 정원 감축은 불가능하다는 이유로 이 요구를 받아들이지 않았다.

출처: https://journalnews.tistory.com/55 [The젋은뉴스]

이게 2016년 구조조정 때 일임.
아마 이번에 한교 영교 인원감축 정도로 끝내는 이유도 비슷할듯",6,"['나도 경영 버리고 둘 중 하나 쓰긴 했지ㅇㅇ', '와 4퍼']"
漢字.漢文 잘 아는 사람 너무 매력 있어,"몇 년 전에 딱히 썸은 없던 여사친이랑 길 가는데 골목길로 들어서니 수십 년 된 고택들이 모여있었어.

문패가 거의 다 한자로 되어있었는데 심심해서 문패 읽으며 놀다가 나는 서너 개 읽고 막혔는데 걔는 정말 어려운 한 두 개 빼고는 술술 읽어내더라. 걔 보고 설렌 건 처음이었어.

그리고 며칠 이따가 같이 영화 <1987> 보러 갔는데 극중 안기부장이 박처원 치안감에게 금일봉 건네주는 장면 나오거든. 그 금일봉 봉투에 적힌 한자-<忠肝義膽>를 내가 몰라서 영화 끝나고 혹시 그 한문 아냐고 물어보니깐 걔가 뜻까지 가르쳐주는데 코피 터질 뻔...

나 좀 이상한가...? 여자든 남자든 한자 잘 아는 사람들 너무 멋있고 섹시해.
외국어로 말을 잘하는 사람과 비슷하면서도 뭔가 오묘하게 다른 매력이야.

+) 카톡하다가 동음이의어.다의어로 뜻이 헷갈릴 때 영어를 보조수단으로 많이들 이용하잖아. <눈(eye) 말고 눈(snow)!> 이런 식으로.

걔는 한자를 동음이의어 구별하는 보조수단으로 이용해. <눈(眼) 말고 눈(雪)>, <국가(國家) 말고 국가(國歌)>




중국어 잘 하는 사람들은 봐도 별 감흥 없는데 우리말 한자.한문 잘 아는 사람들 볼 때마다 치인다.

*중국어랑 간체는 해당사항 없음. 정체(正體)로 쓰는 우리식 한자.한문만 해당",4,"['나도 방금 반햇어', '....벌써요?', '그 사람들...? 주변에 사극 보고 한문을 읽어내는 분이 계십니까? 우리 동년배에?', '저 소개해주세요...벌써 설렌다', '혹시 그분 의경이신가요...?', '한자 3급 감동받았어요', '조선족 분이랑 사귀시면 맨날 치일듯', '잘못하면 치이는게 아니라 찔릴꺼 같은데', '언어 유희 ^^', '조선족 분들은 중국어식 한자랑 간체 쓰실 거 아냐. 위에 썼듯이 나는 중국어에는 별 감흥 없어 정체(正體)로 쓰는 한국식 한자.한문만 해당', '우리식 한자.한문≠중국식 한자.한문', '응응 ☺', '나 초딩때 4급인가 땃는데 지금 바람 풍 뭐 이딴 초급 말고 읽을줄 아는게 없음ㅋㅋ', '좀 있으면 風 모르는 세대도 대학 올 듯', '마법천자문 ㄱㄴ? 제발', '멋잘알 ㅇㅈ 혼세마왕 진지하게 내 이상형이었는데', '아 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '제발 ㅇㅈㄹ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '揷歌能!', '난 호왕 좋아했엇는데 주먹 권!', '익7아 호킹 말하는거냐?? 강철의주먹!주먹권 ㅇㅈ', '멋있지 정작 나는 넉사 이런거만 읽음ㅋ', '저도 제 이름이나 겨우 씁니다.ㅜㅡㅜ한자 공부 다시 한다!', '오 한자 별생각없었는데도 상황보니 치일만하네', '외국어로 말을 잘하는 사람과 뭔가 비슷하면서도 오묘하게 다른 매력이야', ""+카톡할 때 동음이의어가 있으면 보통 영어로 많이 구별하던데, '눈(eye) 말고 눈(snow)' 이런 식으로"", '걔는 카톡에서 동음이의어도 한자로 구별해. 예) <눈(眼) 말고 눈(雪)>, <국가(國家) 말고 국가(國歌)>', '氣體候는 一向萬康 하셨습니까? ^^', '응ㅋㅋㅋ', '본인 어문회 1급인데 한자 많이 아는거랑 한문 잘 아는거랑 또 많이 다르더라.. 고사성어나 한문 표현들 잘 알면 진짜 멋있음', '맞아 한문 독해는 또 다른 영역이지']"
김태성 교수님 중국말소리 이번주 과제,없는거 맞죠?,0,"['수업 들었는데 뭐 없는거 같은데 ..?', '없는 거 맞죠? 저도 들은 게 없어요', '출장가셔서 일부러 안 내주신듯..?']"
중국어 HSK 자격증 9급까지 늘린다는데,"6급일 때 미리 따는 게 나을까
9급으로 바뀌고 나서 9급 시험볼까

지금 6급 280인데 곧 만기라서 고민중이야",0,"['6급 따둬..... 9급 ㄹㅇ헬인듯', '오키오키 빨리 공부해야겠다ㅠㅠ', '아니 ㅅㅂ ??? 9급까지 언제 늘린대..? 아..?', '7월1일부터라는데?', '와 알아보니까 7-9급은 지금 6급보다 더 어려운 수준이라네....', '올해는 아닌것같은디..? 나도 올해 5급봐야해서 날짜보고 왔는데 12월까지는 일단 1-6급이야', '다행이다ㅠㅠ', 'hsk7-9급은 고급이고 말하기 듣기도 평가에 포함되는데 기존 급수들은 그대로 평가한다는데 맞나요....?? 맞으면 6급 따시는게 훨씬 나을거같아요ㅠㅠ', '그리고 7월 1일부터 바로 적용되는건 아닐 가능성이 훨 높대요!!', '말하기???? 갑자기 확 어려워졌네요 일단 6급부터 따야겠어요!', '네네 그리고 개편 6개월전쯤에 공지 올린다고 했나봐요! 아직 없으니 적어도 올해까진 괜찮은가봐요 7-9급이 고급이라 엄청엄청 빡세지는것 같아요ㅠㅠ', 'ㅠㅠㅠㅠ알려주셔서 감사합니다', '넹 hsk개편 치면 정보 많이 나오는거 같아요! 저도 잘 모르는데 대충 봤더니 음 그렇군 하게됐어요 혹시 추가정보 필요하시면 함 찾아보세요!! 시험 화이팅 6급 따신거 너무 멋져요-중린이', '감사합니다! ☺️', '와 280점ㄷㄷ 혹시 중국 살다오셨나요?', '네 중국에서 초등학교 졸업했어요', '한국외대 공자학원 중국 원장님 말로는 내년에 최종적으로 개편된데']"
중국어회화 뉘앙스 잘아시는분?,"怕什么呀?
뭐가 무서워? 라는 뜻인데

말그대로 무서운대상이 무엇인지 물어보는 뉘앙스인가요? 아니면 ""왜 무서워하냐는 부정형"" 인가요?",0,"['둘다포함', '呀 때문에 후자 느낌이 더 강한듯..! 근데 둘다 쓰여요 앞에 상황이나 맥락이 뭐냐에 따라 달라짐', '둘다 될수 있긴한데 후자가 가까울듯 전자면 怕谁呀? 할듯']"
트래도스 중국어,실시간 수업 때 말씀하셨던 발표과제도 없어진 거 맞나요?,0,"['네', '네 감사합니다ㅠ', '아니요! 그런 말씀 안 하셨어요', '아뇨']"
임원빈교수님 중국고대사와 문화,이클래스 시험인데 줌이나 웹엑스 키나요 ??,0,"['아닐걸여 임원빈 교수님 수업 세번째 듣는데 한 번도 안키고 봤어요', '그럼 거의 뭐 오픈북인가여 ..??', '오픈북인가용 ...?!']"
중국어중에,"외래어나 고유명사는 왜 그렇게 쓰기가 힘든거임? 번체자 마냥 원래 그런건가?
微博 나 圣诞节 旗袍 같은 것들ㅠㅠ
중국어 제작 원리?에 대해 잘 아는 사람 있으면 알려줘 그냥 너무 궁금해...",0,"['그건 그냥 한자 자체가 복잡하게 생긴 건데', '꼭 그것뿐만 아니라 加랑 咖랑 맨 왼쪽밖에 차이가 없는데도 발음은 완전 다르니까 헷갈려서 중국어가 어려운 것 같아ㅎ', ""'a' 발음으로 운모정도만 유사하다고 생각해 외래어 외국어 경우 咖啡처럼 소리만 따오는 거, 의미를 고려하는 경우, 둘 다 고려하는 경우, 반반하는 경우 있음"", '헐 그렇구나 되게 똑똑하다.. 그런건 2학년쯤 되면 배우는 거야?', '그리고 알려줘서 넘 고마워!!', '외고라 거기서 배운 건데 확실하지는 않아 아마 언문이면 중국어학개론이었나 거기서 다루는 걸...?', '글쿠나 언문 1학년이야 곧 배우겠네 고마워!', '원래 있던 말이 아니고 소리나는 대로 막 갖다 붙인거라서 그럼', '그래서 그렇구나 근데 또 加 랑 咖랑은 비슷하게 생겼는데 발음도 완전 달라서 헷갈리고 참 어려운 것 같아ㅠㅠ', '난 중국어가 그냥 한글처럼 자음과 모음을 조합하는 것도 아니고 닥치는대로 다 외워야한다고 생각을 했거든 그래서 더 어려워하는 것 같기도 해ㅠ 근데 加랑 咖같이 비슷한데 발음은 완전 다른 것들']"
중국문명과세계문명 스터디할분 !,ㅎㅎ,0,"['혼자 해 색걐ㅋㅋㅋ', '왜에~ 너 들어?', '이거 스터디 어떻게 하려구욬ㅋㅋㅋㅋ', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 모호한 부분을 머리를 함께하여 정확하게 잡는거죠 ^^', '이걸 어떻게 스터디...?!! 근데 먼소린지 모르겠는거 저만 그런가여', '저도 그럽니다 ^^ 중간고사 문제와 수업이 연관이 있나요?']"
중교 중국어듣기와발음수업,중간고사 어떤 방식으로 나오는지 교수님이 말씀해주셨나요??,0,[]
남자들아,"개이쁜 중국인이 대쉬함 (한국어 잘함)
vs
이쁘장한 한국인이 개쉬함

선택은?",0,"['대쉬는 좋지만 개쉬는 싫지 않을ㄲㅏ...', '닥후', '개쉬~', '개쉬말고 대슄ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 오타야', '입에서 중국어 나오는 순간 확 식는다..', '와 너네 중국인들 진짜 싫어하는구나.. 엄청 이뻐도 싫어?? 중국사상 없고?', '그치.. 그럴거같음 ㅋㅋㅋ', '펑티모도 입에서 중국말 나오는 순간 확깸']"
와 한국어도 못하는 중국인은,"수업 어케듣냐 왜듣냐
내가 외계어 한달만 배워도 저거보단 잘하겠다",0,"['ㅁㅊ 그런 큰그림이', '한국 학교 거치면 편입 메리트가 있어?', '우리나라랑 똑같은거지. 중국 유학가서 1년정도 살고 재외국민전형으로 한국대학 입시하는거처럼']"
언어 교환하실 중국인 분들 혹은 중국 유학생 분 계신가요?,"카톡이나 인스타 다렉 혹은 문자 전화!! 등등 하면서 교류하고 싶어요!
만나서 밥도 먹고 했음 좋겠어요🥺
저는 한국인입니다!
저는 중국어로 말하고 상대분은 한국어로 말하고 그런 식으로 했음 좋겠어요 😊",0,[]
중국어,"결석 두번 지각두번인디
좆된건가요...???",0,"['뮤순수업', '교양?', '학교 방침에 따르면 4회 결석 f고 지각 2회는 결석 1회로 침 클나긴 한 듯']"
초 사기캐 변호사.jpg,"대원외고 독어과 - 서울대 법대 졸업
사시 패스 김앤장 변호사
외국어 공부가 취미라
영어, 독일어는 네이티브 수준이고
프랑스어, 아랍어, 일본어, 중국어 등 총 7개 국어를 비즈니스 수준으로 회화 가능

+ 베트남, 캄보디아 등 이주여성들이나 외국인 노동자들한테 무료법률 자문도 해주고 있고 어린이들한테 공부 멘토링도 해준다고 함
드라마 주인공도 이렇게 만들면 욕먹는다 ㅋㅋㅋ",0,"['인상도 좋네', '서울대는 역시 다르고만', '닉값', '거기 훌리가 왜 필요하냐고 ㅋㅋ']"
초급 중국어회화,초급중국어 회화 13-16과 맞죠? 그리고 두명씩 팀으로 하는거 뭘 어떻게 연습하는거에요?,0,[]
경영대 투표율에 관한 이야기,"본인 경영대고 투표 진행할때마다 이야기 나오는거 보다가 짧게 적어봄.

일단 경영대생들이 개인주의가 다른 단대에 비해 더 심한건 팩트임. 단과대학 독립학부 중에 제일 규모가 커기 때문에 선후배, 동기들을 다 알래야 알수가 없어서 그런것도 같고... 사실 이유는 잘 모르겠음. 그냥 그럼.

다만 투표율에 관해 이야기하고싶은건 외국인 비율임. 국제학부 다음으로 외국인 비율이 많은 것으로 알고있고, 국제학부랑 다른 점이 있다면 중국인이 굉장히 많음. 그리고 다들 알고 있겠지만 중국인들은 대부분 투표라는 민주적 절차에 대한 인지가 거의... 없음. 여기서 투표율에 큰 영향이 생김. 경영대에 정식 학생회가 들어서기 어려운 것도 이 영향이 큼.

모든 경영대생이 학교 행정에 관심없는건 당연히 아니기에 아쉬워서 몇자 적어봄. 그리고 다른 경영대생들도 경영대에 애정을 가졌으면 좋겠는게 타대에 비해 열악한 지원에도 불구하고 우리 동문과 선배님들은 엄청난 아웃풋을 내고 계시고, 사회에 나갔을 때 보이지 않는 푸시도 많음. 경희대도 못받은 국제 경영대학 인증도 있으니까 자랑스럽게 여길수 있었으면 좋겠음.",36,"['맞아 그리고 대부분과들 30-40%던데 경영27%라고 조리돌림할 자격은 없는듯', '독재정권이 잘못했네', '민주주의를 모르는 이들 보고 민주주의를 행하라는 것 자체가 무리였구만', '애국외대 자주경영 파이팅!!']"
중국학대 박흥수교수님 총장선거 준비하시는듯,"http://hufs2030.net/?ckattempt=1
공약집 사이트 나왔음",0,"['오 저 사이트뭐야 첨보는데 신기하다', '오..지하 개발', '외글리음대ㄷㄷ', '이제보니 슬슬 외대대선 시즌이네', 'ㅇㅇ 농구장인듯', '우리학교는 부지 안사나? ㅠㅠ 농구장은 그냥 두고 부지 사서 큰 건물지으면 좋은디', '언어교수님이라도 상경 키워주시겠지..??', '상경 얘기가 하나도 없냨ㅋㅋㅋㅋ', '이거 어디서 찾았어?']"
